Subject,ModelId,OptimStage,OptimSubstage,Replicate,Iteration,AnalysisId,ParameterCode,NegativeLogLikelihood (float),ParameterValue (float)
fisheries,schaefer,Simulated annealing,Annealing (T=1.285774),1,3809,546272fd-1817-4d29-a66b-93dc696e41f8,q,-29.2314247074796,0.00040997723610488565
fisheries,schaefer,Simulated annealing,Annealing (T=1.285774),1,3809,546272fd-1817-4d29-a66b-93dc696e41f8,r,-29.2314247074796,0.34793346151684873
fisheries,schaefer,Simulated annealing,Annealing (T=1.285774),1,3809,546272fd-1817-4d29-a66b-93dc696e41f8,sigma_v,-29.2314247074796,0.09654134709896353
fisheries,schaefer,Simulated annealing,Annealing (T=1.285774),1,4009,546272fd-1817-4d29-a66b-93dc696e41f8,K,-26.958109241301052,2990.875646138581
fisheries,schaefer,Simulated annealing,Annealing (T=1.285774),1,4009,546272fd-1817-4d29-a66b-93dc696e41f8,q,-26.958109241301052,0.0004319783043013493
fisheries,schaefer,Simulated annealing,Annealing (T=1.285774),1,4009,546272fd-1817-4d29-a66b-93dc696e41f8,r,-26.958109241301052,0.32939562200783545
fisheries,schaefer,Simulated annealing,Annealing (T=1.285774),1,4009,546272fd-1817-4d29-a66b-93dc696e41f8,sigma_v,-26.958109241301052,0.13852954603876652
fisheries,schaefer,Simulated annealing,Annealing (T=1.285774),1,4209,546272fd-1817-4d29-a66b-93dc696e41f8,K,-28.561341180882916,2895.3129089383733
fisheries,schaefer,Simulated annealing,Annealing (T=1.285774),1,4209,546272fd-1817-4d29-a66b-93dc696e41f8,q,-28.561341180882916,0.0004077879856731283
fisheries,schaefer,Simulated annealing,Annealing (T=1.285774),1,4209,546272fd-1817-4d29-a66b-93dc696e41f8,r,-28.561341180882916,0.35832262298400613
fisheries,schaefer,Simulated annealing,Annealing (T=1.285774),1,4209,546272fd-1817-4d29-a66b-93dc696e41f8,sigma_v,-28.561341180882916,0.10889561728316251
fisheries,schaefer,Simulated annealing,Annealing (T=1.285774),1,4409,546272fd-1817-4d29-a66b-93dc696e41f8,K,-29.441486473650556,2823.631533669246
fisheries,schaefer,Simulated annealing,Annealing (T=1.285774),1,4409,546272fd-1817-4d29-a66b-93dc696e41f8,q,-29.441486473650556,0.00044448372434865074
fisheries,schaefer,Simulated annealing,Annealing (T=1.285774),1,4409,546272fd-1817-4d29-a66b-93dc696e41f8,r,-29.441486473650556,0.36253589061907465
fisheries,schaefer,Simulated annealing,Annealing (T=1.285774),1,4409,546272fd-1817-4d29-a66b-93dc696e41f8,sigma_v,-29.441486473650556,0.08892791982517127
fisheries,schaefer,Simulated annealing,Annealing (T=1.285774),1,4609,546272fd-1817-4d29-a66b-93dc696e41f8,K,-28.84491583559304,2817.3846420656423
fisheries,schaefer,Simulated annealing,Annealing (T=1.285774),1,4609,546272fd-1817-4d29-a66b-93dc696e41f8,q,-28.84491583559304,0.00045979014061708174
fisheries,schaefer,Simulated annealing,Annealing (T=1.285774),1,4609,546272fd-1817-4d29-a66b-93dc696e41f8,r,-28.84491583559304,0.3590447599928759
fisheries,schaefer,Simulated annealing,Annealing (T=1.285774),1,4609,546272fd-1817-4d29-a66b-93dc696e41f8,sigma_v,-28.84491583559304,0.1084173703425445
fisheries,schaefer,Simulated annealing,Annealing (T=1.285774),1,4809,546272fd-1817-4d29-a66b-93dc696e41f8,K,-27.616618505601167,3043.7697002383916
fisheries,schaefer,Simulated annealing,Annealing (T=1.285774),1,4809,546272fd-1817-4d29-a66b-93dc696e41f8,q,-27.616618505601167,0.000373490460160945
fisheries,schaefer,Simulated annealing,Annealing (T=1.285774),1,4809,546272fd-1817-4d29-a66b-93dc696e41f8,r,-27.616618505601167,0.33910856717134086
fisheries,schaefer,Simulated annealing,Annealing (T=1.285774),1,4809,546272fd-1817-4d29-a66b-93dc696e41f8,sigma_v,-27.616618505601167,0.10645051271890624
fisheries,schaefer,Simulated annealing,Annealing (T=1.246811),1,8,546272fd-1817-4d29-a66b-93dc696e41f8,K,-29.778641973295336,2914.6566490026967
fisheries,schaefer,Simulated annealing,Annealing (T=1.246811),1,8,546272fd-1817-4d29-a66b-93dc696e41f8,q,-29.778641973295336,0.00042088021910905
fisheries,schaefer,Simulated annealing,Annealing (T=1.246811),1,8,546272fd-1817-4d29-a66b-93dc696e41f8,r,-29.778641973295336,0.34734977624714675
fisheries,schaefer,Simulated annealing,Annealing (T=1.246811),1,8,546272fd-1817-4d29-a66b-93dc696e41f8,sigma_v,-29.778641973295336,0.10146144503416615
fisheries,schaefer,Simulated annealing,Annealing (T=1.246811),1,208,546272fd-1817-4d29-a66b-93dc696e41f8,K,-28.06667844011507,2928.7294798426633
fisheries,schaefer,Simulated annealing,Annealing (T=1.246811),1,208,546272fd-1817-4d29-a66b-93dc696e41f8,q,-28.06667844011507,0.00041832141470652686
fisheries,schaefer,Simulated annealing,Annealing (T=1.246811),1,208,546272fd-1817-4d29-a66b-93dc696e41f8,r,-28.06667844011507,0.35066141610669677
fisheries,schaefer,Simulated annealing,Annealing (T=1.246811),1,208,546272fd-1817-4d29-a66b-93dc696e41f8,sigma_v,-28.06667844011507,0.10691709756628909
fisheries,schaefer,Simulated annealing,Annealing (T=1.246811),1,408,546272fd-1817-4d29-a66b-93dc696e41f8,K,-27.489391280417614,2981.644921107072
fisheries,schaefer,Simulated annealing,Annealing (T=1.246811),1,408,546272fd-1817-4d29-a66b-93dc696e41f8,q,-27.489391280417614,0.00042990666041952194
fisheries,schaefer,Simulated annealing,Annealing (T=1.246811),1,408,546272fd-1817-4d29-a66b-93dc696e41f8,r,-27.489391280417614,0.3318494522060652
fisheries,schaefer,Simulated annealing,Annealing (T=1.246811),1,408,546272fd-1817-4d29-a66b-93dc696e41f8,sigma_v,-27.489391280417614,0.13376057327579638
fisheries,schaefer,Simulated annealing,Annealing (T=1.246811),1,608,546272fd-1817-4d29-a66b-93dc696e41f8,K,-28.892482878530625,2975.1131449135446
fisheries,schaefer,Simulated annealing,Annealing (T=1.246811),1,608,546272fd-1817-4d29-a66b-93dc696e41f8,q,-28.892482878530625,0.00040302242432025136
fisheries,schaefer,Simulated annealing,Annealing (T=1.246811),1,608,546272fd-1817-4d29-a66b-93dc696e41f8,r,-28.892482878530625,0.3406018337019652
fisheries,schaefer,Simulated annealing,Annealing (T=1.246811),1,608,546272fd-1817-4d29-a66b-93dc696e41f8,sigma_v,-28.892482878530625,0.11967789255413151
fisheries,schaefer,Simulated annealing,Annealing (T=1.246811),1,808,546272fd-1817-4d29-a66b-93dc696e41f8,K,-28.4374715196547,2964.753942379062
fisheries,schaefer,Simulated annealing,Annealing (T=1.246811),1,808,546272fd-1817-4d29-a66b-93dc696e41f8,q,-28.4374715196547,0.00040153760090030585
fisheries,schaefer,Simulated annealing,Annealing (T=1.246811),1,808,546272fd-1817-4d29-a66b-93dc696e41f8,r,-28.4374715196547,0.34293542535053145
fisheries,schaefer,Simulated annealing,Annealing (T=1.246811),1,808,546272fd-1817-4d29-a66b-93dc696e41f8,sigma_v,-28.4374715196547,0.1263452680581109
fisheries,schaefer,Simulated annealing,Annealing (T=1.246811),1,1008,546272fd-1817-4d29-a66b-93dc696e41f8,K,-27.113056832019314,2954.548507744251
fisheries,schaefer,Simulated annealing,Annealing (T=1.246811),1,1008,546272fd-1817-4d29-a66b-93dc696e41f8,q,-27.113056832019314,0.00040037723267360054
fisheries,schaefer,Simulated annealing,Annealing (T=1.246811),1,1008,546272fd-1817-4d29-a66b-93dc696e41f8,r,-27.113056832019314,0.34845944463198225
fisheries,schaefer,Simulated annealing,Annealing (T=1.246811),1,1008,546272fd-1817-4d29-a66b-93dc696e41f8,sigma_v,-27.113056832019314,0.08094749134778018
fisheries,schaefer,Simulated annealing,Annealing (T=1.246811),1,1208,546272fd-1817-4d29-a66b-93dc696e41f8,K,-26.627497048989976,3119.520734419127
fisheries,schaefer,Simulated annealing,Annealing (T=1.246811),1,1208,546272fd-1817-4d29-a66b-93dc696e41f8,q,-26.627497048989976,0.0004056591110896681
fisheries,schaefer,Simulated annealing,Annealing (T=1.246811),1,1208,546272fd-1817-4d29-a66b-93dc696e41f8,r,-26.627497048989976,0.31417085958493834
fisheries,schaefer,Simulated annealing,Annealing (T=1.246811),1,1208,546272fd-1817-4d29-a66b-93dc696e41f8,sigma_v,-26.627497048989976,0.09258434513971017
fisheries,schaefer,Simulated annealing,Annealing (T=1.246811),1,1408,546272fd-1817-4d29-a66b-93dc696e41f8,K,-27.084795627466615,3130.7903917250305
fisheries,schaefer,Simulated annealing,Annealing (T=1.246811),1,1408,546272fd-1817-4d29-a66b-93dc696e41f8,q,-27.084795627466615,0.00040167090050004304
fisheries,schaefer,Simulated annealing,Annealing (T=1.246811),1,1408,546272fd-1817-4d29-a66b-93dc696e41f8,r,-27.084795627466615,0.3066706996405856
fisheries,schaefer,Simulated annealing,Annealing (T=1.246811),1,1408,546272fd-1817-4d29-a66b-93dc696e41f8,sigma_v,-27.084795627466615,0.09003314746213052
fisheries,schaefer,Simulated annealing,Annealing (T=1.246811),1,1608,546272fd-1817-4d29-a66b-93dc696e41f8,K,-28.830925469500208,3181.6511417255606
fisheries,schaefer,Simulated annealing,Annealing (T=1.246811),1,1608,546272fd-1817-4d29-a66b-93dc696e41f8,q,-28.830925469500208,0.0003703560819767798
fisheries,schaefer,Simulated annealing,Annealing (T=1.246811),1,1608,546272fd-1817-4d29-a66b-93dc696e41f8,r,-28.830925469500208,0.3070924550835087
fisheries,schaefer,Simulated annealing,Annealing (T=1.246811),1,1608,546272fd-1817-4d29-a66b-93dc696e41f8,sigma_v,-28.830925469500208,0.09335558511657294
fisheries,schaefer,Simulated annealing,Annealing (T=1.246811),1,1808,546272fd-1817-4d29-a66b-93dc696e41f8,K,-26.118529949543483,3165.0301525050145
fisheries,schaefer,Simulated annealing,Annealing (T=1.246811),1,1808,546272fd-1817-4d29-a66b-93dc696e41f8,q,-26.118529949543483,0.0003598140922199351
fisheries,schaefer,Simulated annealing,Annealing (T=1.246811),1,1808,546272fd-1817-4d29-a66b-93dc696e41f8,r,-26.118529949543483,0.3074720270845219
fisheries,schaefer,Simulated annealing,Annealing (T=1.246811),1,1808,546272fd-1817-4d29-a66b-93dc696e41f8,sigma_v,-26.118529949543483,0.11351465540830606
fisheries,schaefer,Simulated annealing,Annealing (T=1.246811),1,2008,546272fd-1817-4d29-a66b-93dc696e41f8,K,-27.35349983825273,3206.5043983617898
fisheries,schaefer,Simulated annealing,Annealing (T=1.246811),1,2008,546272fd-1817-4d29-a66b-93dc696e41f8,q,-27.35349983825273,0.00034943365105025035
fisheries,schaefer,Simulated annealing,Annealing (T=1.246811),1,2008,546272fd-1817-4d29-a66b-93dc696e41f8,r,-27.35349983825273,0.31621307942197696
fisheries,schaefer,Simulated annealing,Annealing (T=1.246811),1,2008,546272fd-1817-4d29-a66b-93dc696e41f8,sigma_v,-27.35349983825273,0.11736647940146876
fisheries,schaefer,Simulated annealing,Annealing (T=1.246811),1,2208,546272fd-1817-4d29-a66b-93dc696e41f8,K,-28.513018809713685,3217.510901014374
fisheries,schaefer,Simulated annealing,Annealing (T=1.246811),1,2208,546272fd-1817-4d29-a66b-93dc696e41f8,q,-28.513018809713685,0.0003556362793677482
fisheries,schaefer,Simulated annealing,Annealing (T=1.246811),1,2208,546272fd-1817-4d29-a66b-93dc696e41f8,r,-28.513018809713685,0.30518263241399685
fisheries,schaefer,Simulated annealing,Annealing (T=1.246811),1,2208,546272fd-1817-4d29-a66b-93dc696e41f8,sigma_v,-28.513018809713685,0.10614158912122224
fisheries,schaefer,Simulated annealing,Annealing (T=1.246811),1,2408,546272fd-1817-4d29-a66b-93dc696e41f8,K,-28.037150789951703,3128.321754926747
fisheries,schaefer,Simulated annealing,Annealing (T=1.246811),1,2408,546272fd-1817-4d29-a66b-93dc696e41f8,q,-28.037150789951703,0.0003767733090750854
fisheries,schaefer,Simulated annealing,Annealing (T=1.246811),1,2408,546272fd-1817-4d29-a66b-93dc696e41f8,r,-28.037150789951703,0.31765953027539373
fisheries,schaefer,Simulated annealing,Annealing (T=1.246811),1,2408,546272fd-1817-4d29-a66b-93dc696e41f8,sigma_v,-28.037150789951703,0.13011936188257037
fisheries,schaefer,Simulated annealing,Annealing (T=1.246811),1,2608,546272fd-1817-4d29-a66b-93dc696e41f8,K,-28.33739475692679,3045.268881853425
fisheries,schaefer,Simulated annealing,Annealing (T=1.246811),1,2608,546272fd-1817-4d29-a66b-93dc696e41f8,q,-28.33739475692679,0.00040617846524754165
fisheries,schaefer,Simulated annealing,Annealing (T=1.246811),1,2608,546272fd-1817-4d29-a66b-93dc696e41f8,r,-28.33739475692679,0.32109514998040506
fisheries,schaefer,Simulated annealing,Annealing (T=1.246811),1,2608,546272fd-1817-4d29-a66b-93dc696e41f8,sigma_v,-28.33739475692679,0.11650416525237833
fisheries,schaefer,Simulated annealing,Annealing (T=1.246811),1,2808,546272fd-1817-4d29-a66b-93dc696e41f8,K,-21.515223934531356,2993.4493869139706
fisheries,schaefer,Simulated annealing,Annealing (T=1.246811),1,2808,546272fd-1817-4d29-a66b-93dc696e41f8,q,-21.515223934531356,0.00039707033518112517
fisheries,schaefer,Simulated annealing,Annealing (T=1.246811),1,2808,546272fd-1817-4d29-a66b-93dc696e41f8,r,-21.515223934531356,0.34891804203922455
fisheries,schaefer,Simulated annealing,Annealing (T=1.246811),1,2808,546272fd-1817-4d29-a66b-93dc696e41f8,sigma_v,-21.515223934531356,0.19472588482144254
fisheries,schaefer,Simulated annealing,Annealing (T=1.246811),1,3008,546272fd-1817-4d29-a66b-93dc696e41f8,K,-29.258965492894124,3024.0375055940603
fisheries,schaefer,Simulated annealing,Annealing (T=1.246811),1,3008,546272fd-1817-4d29-a66b-93dc696e41f8,q,-29.258965492894124,0.0004113120647727663
fisheries,schaefer,Simulated annealing,Annealing (T=1.246811),1,3008,546272fd-1817-4d29-a66b-93dc696e41f8,r,-29.258965492894124,0.3261558402938589
fisheries,schaefer,Simulated annealing,Annealing (T=1.246811),1,3008,546272fd-1817-4d29-a66b-93dc696e41f8,sigma_v,-29.258965492894124,0.10282409675713339
fisheries,schaefer,Simulated annealing,Annealing (T=1.246811),1,3208,546272fd-1817-4d29-a66b-93dc696e41f8,K,-27.59950843935952,3186.010197054633
fisheries,schaefer,Simulated annealing,Annealing (T=1.246811),1,3208,546272fd-1817-4d29-a66b-93dc696e41f8,q,-27.59950843935952,0.0003711258511787054
fisheries,schaefer,Simulated annealing,Annealing (T=1.246811),1,3208,546272fd-1817-4d29-a66b-93dc696e41f8,r,-27.59950843935952,0.3033271150241204
fisheries,schaefer,Simulated annealing,Annealing (T=1.246811),1,3208,546272fd-1817-4d29-a66b-93dc696e41f8,sigma_v,-27.59950843935952,0.1252017363638959
fisheries,schaefer,Simulated annealing,Annealing (T=1.246811),1,3408,546272fd-1817-4d29-a66b-93dc696e41f8,K,-28.565178216454633,3142.390886698832
fisheries,schaefer,Simulated annealing,Annealing (T=1.246811),1,3408,546272fd-1817-4d29-a66b-93dc696e41f8,q,-28.565178216454633,0.00038315862106791794
fisheries,schaefer,Simulated annealing,Annealing (T=1.246811),1,3408,546272fd-1817-4d29-a66b-93dc696e41f8,r,-28.565178216454633,0.3088606523447818
fisheries,schaefer,Simulated annealing,Annealing (T=1.246811),1,3408,546272fd-1817-4d29-a66b-93dc696e41f8,sigma_v,-28.565178216454633,0.10966346584009394
fisheries,schaefer,Simulated annealing,Annealing (T=1.246811),1,3608,546272fd-1817-4d29-a66b-93dc696e41f8,K,-28.7353043631881,3201.2412562050717
fisheries,schaefer,Simulated annealing,Annealing (T=1.246811),1,3608,546272fd-1817-4d29-a66b-93dc696e41f8,q,-28.7353043631881,0.0003716248438921711
fisheries,schaefer,Simulated annealing,Annealing (T=1.246811),1,3608,546272fd-1817-4d29-a66b-93dc696e41f8,r,-28.7353043631881,0.30571797916760945
fisheries,schaefer,Simulated annealing,Annealing (T=1.246811),1,3608,546272fd-1817-4d29-a66b-93dc696e41f8,sigma_v,-28.7353043631881,0.11281548081283384
fisheries,schaefer,Simulated annealing,Annealing (T=1.246811),1,3808,546272fd-1817-4d29-a66b-93dc696e41f8,K,-26.8291955004954,3162.5506637828967
fisheries,schaefer,Simulated annealing,Annealing (T=1.246811),1,3808,546272fd-1817-4d29-a66b-93dc696e41f8,q,-26.8291955004954,0.0003800976190852231
fisheries,schaefer,Simulated annealing,Annealing (T=1.246811),1,3808,546272fd-1817-4d29-a66b-93dc696e41f8,r,-26.8291955004954,0.31641885439038236
fisheries,schaefer,Simulated annealing,Annealing (T=1.246811),1,3808,546272fd-1817-4d29-a66b-93dc696e41f8,sigma_v,-26.8291955004954,0.10364711075157784
fisheries,schaefer,Simulated annealing,Annealing (T=1.246811),1,4008,546272fd-1817-4d29-a66b-93dc696e41f8,K,-29.10750401107281,3128.544092980192
fisheries,schaefer,Simulated annealing,Annealing (T=1.246811),1,4008,546272fd-1817-4d29-a66b-93dc696e41f8,q,-29.10750401107281,0.00037969032691401123
fisheries,schaefer,Simulated annealing,Annealing (T=1.246811),1,4008,546272fd-1817-4d29-a66b-93dc696e41f8,r,-29.10750401107281,0.31767141680618605
fisheries,schaefer,Simulated annealing,Annealing (T=1.246811),1,4008,546272fd-1817-4d29-a66b-93dc696e41f8,sigma_v,-29.10750401107281,0.10496679293567349
fisheries,schaefer,Simulated annealing,Annealing (T=1.246811),1,4208,546272fd-1817-4d29-a66b-93dc696e41f8,K,-28.173271991876614,3250.4565687334843
fisheries,schaefer,Simulated annealing,Annealing (T=1.246811),1,4208,546272fd-1817-4d29-a66b-93dc696e41f8,q,-28.173271991876614,0.00035350539438481837
fisheries,schaefer,Simulated annealing,Annealing (T=1.246811),1,4208,546272fd-1817-4d29-a66b-93dc696e41f8,r,-28.173271991876614,0.29881430413565024
fisheries,schaefer,Simulated annealing,Annealing (T=1.246811),1,4208,546272fd-1817-4d29-a66b-93dc696e41f8,sigma_v,-28.173271991876614,0.09929993276680062
fisheries,schaefer,Simulated annealing,Annealing (T=1.246811),1,4408,546272fd-1817-4d29-a66b-93dc696e41f8,K,-24.980943200133844,3183.0171835918536
fisheries,schaefer,Simulated annealing,Annealing (T=1.246811),1,4408,546272fd-1817-4d29-a66b-93dc696e41f8,q,-24.980943200133844,0.00033217240810983194
fisheries,schaefer,Simulated annealing,Annealing (T=1.246811),1,4408,546272fd-1817-4d29-a66b-93dc696e41f8,r,-24.980943200133844,0.31843952110889995
fisheries,schaefer,Simulated annealing,Annealing (T=1.246811),1,4408,546272fd-1817-4d29-a66b-93dc696e41f8,sigma_v,-24.980943200133844,0.12513097821099686
fisheries,schaefer,Simulated annealing,Annealing (T=1.246811),1,4608,546272fd-1817-4d29-a66b-93dc696e41f8,K,-26.22023020791938,3155.7347430223585
fisheries,schaefer,Simulated annealing,Annealing (T=1.246811),1,4608,546272fd-1817-4d29-a66b-93dc696e41f8,q,-26.22023020791938,0.0003952789977589928
fisheries,schaefer,Simulated annealing,Annealing (T=1.246811),1,4608,546272fd-1817-4d29-a66b-93dc696e41f8,r,-26.22023020791938,0.3013633438164897
fisheries,schaefer,Simulated annealing,Annealing (T=1.246811),1,4608,546272fd-1817-4d29-a66b-93dc696e41f8,sigma_v,-26.22023020791938,0.13458340809649014
fisheries,schaefer,Simulated annealing,Annealing (T=1.246811),1,4808,546272fd-1817-4d29-a66b-93dc696e41f8,K,-28.64056031720087,3114.498716109623
fisheries,schaefer,Simulated annealing,Annealing (T=1.246811),1,4808,546272fd-1817-4d29-a66b-93dc696e41f8,q,-28.64056031720087,0.0003718477559898249
fisheries,schaefer,Simulated annealing,Annealing (T=1.246811),1,4808,546272fd-1817-4d29-a66b-93dc696e41f8,r,-28.64056031720087,0.318354726881998
fisheries,schaefer,Simulated annealing,Annealing (T=1.246811),1,4808,546272fd-1817-4d29-a66b-93dc696e41f8,sigma_v,-28.64056031720087,0.09440713692931112
fisheries,schaefer,Simulated annealing,Annealing (T=1.210141),1,7,546272fd-1817-4d29-a66b-93dc696e41f8,K,-29.778641973295336,2914.6566490026967
fisheries,schaefer,Simulated annealing,Annealing (T=1.210141),1,7,546272fd-1817-4d29-a66b-93dc696e41f8,q,-29.778641973295336,0.00042088021910905
fisheries,schaefer,Simulated annealing,Annealing (T=1.210141),1,7,546272fd-1817-4d29-a66b-93dc696e41f8,r,-29.778641973295336,0.34734977624714675
fisheries,schaefer,Simulated annealing,Annealing (T=1.210141),1,7,546272fd-1817-4d29-a66b-93dc696e41f8,sigma_v,-29.778641973295336,0.10146144503416615
fisheries,schaefer,Simulated annealing,Annealing (T=1.210141),1,207,546272fd-1817-4d29-a66b-93dc696e41f8,K,-28.89685825778401,2852.514783310455
fisheries,schaefer,Simulated annealing,Annealing (T=1.210141),1,207,546272fd-1817-4d29-a66b-93dc696e41f8,q,-28.89685825778401,0.00045117965500418865
fisheries,schaefer,Simulated annealing,Annealing (T=1.210141),1,207,546272fd-1817-4d29-a66b-93dc696e41f8,r,-28.89685825778401,0.3564173818228209
fisheries,schaefer,Simulated annealing,Annealing (T=1.210141),1,207,546272fd-1817-4d29-a66b-93dc696e41f8,sigma_v,-28.89685825778401,0.10370594173578344
fisheries,schaefer,Simulated annealing,Annealing (T=1.210141),1,407,546272fd-1817-4d29-a66b-93dc696e41f8,K,-27.47040392930546,2743.1800229325468
fisheries,schaefer,Simulated annealing,Annealing (T=1.210141),1,407,546272fd-1817-4d29-a66b-93dc696e41f8,q,-27.47040392930546,0.0004944150740304503
fisheries,schaefer,Simulated annealing,Annealing (T=1.210141),1,407,546272fd-1817-4d29-a66b-93dc696e41f8,r,-27.47040392930546,0.370829858143119
fisheries,schaefer,Simulated annealing,Annealing (T=1.210141),1,407,546272fd-1817-4d29-a66b-93dc696e41f8,sigma_v,-27.47040392930546,0.10638516517711588
fisheries,schaefer,Simulated annealing,Annealing (T=1.210141),1,607,546272fd-1817-4d29-a66b-93dc696e41f8,K,-26.42482207834572,2690.82781458433
fisheries,schaefer,Simulated annealing,Annealing (T=1.210141),1,607,546272fd-1817-4d29-a66b-93dc696e41f8,q,-26.42482207834572,0.000478610519178186
fisheries,schaefer,Simulated annealing,Annealing (T=1.210141),1,607,546272fd-1817-4d29-a66b-93dc696e41f8,r,-26.42482207834572,0.3928110423290021
fisheries,schaefer,Simulated annealing,Annealing (T=1.210141),1,607,546272fd-1817-4d29-a66b-93dc696e41f8,sigma_v,-26.42482207834572,0.10624290365131928
fisheries,schaefer,Simulated annealing,Annealing (T=1.210141),1,807,546272fd-1817-4d29-a66b-93dc696e41f8,K,-26.59347679363058,2697.9777085756946
fisheries,schaefer,Simulated annealing,Annealing (T=1.210141),1,807,546272fd-1817-4d29-a66b-93dc696e41f8,q,-26.59347679363058,0.0004990881991257472
fisheries,schaefer,Simulated annealing,Annealing (T=1.210141),1,807,546272fd-1817-4d29-a66b-93dc696e41f8,r,-26.59347679363058,0.3852078996741638
fisheries,schaefer,Simulated annealing,Annealing (T=1.210141),1,807,546272fd-1817-4d29-a66b-93dc696e41f8,sigma_v,-26.59347679363058,0.09834394344412113
fisheries,schaefer,Simulated annealing,Annealing (T=1.210141),1,1007,546272fd-1817-4d29-a66b-93dc696e41f8,K,-27.716986822228534,2749.9964525402784
fisheries,schaefer,Simulated annealing,Annealing (T=1.210141),1,1007,546272fd-1817-4d29-a66b-93dc696e41f8,q,-27.716986822228534,0.00044990606087657567
fisheries,schaefer,Simulated annealing,Annealing (T=1.210141),1,1007,546272fd-1817-4d29-a66b-93dc696e41f8,r,-27.716986822228534,0.38098853544225014
fisheries,schaefer,Simulated annealing,Annealing (T=1.210141),1,1007,546272fd-1817-4d29-a66b-93dc696e41f8,sigma_v,-27.716986822228534,0.08371009398037792
fisheries,schaefer,Simulated annealing,Annealing (T=1.210141),1,1207,546272fd-1817-4d29-a66b-93dc696e41f8,K,-27.476270364990366,2804.4172004514853
fisheries,schaefer,Simulated annealing,Annealing (T=1.210141),1,1207,546272fd-1817-4d29-a66b-93dc696e41f8,q,-27.476270364990366,0.00046248595912189584
fisheries,schaefer,Simulated annealing,Annealing (T=1.210141),1,1207,546272fd-1817-4d29-a66b-93dc696e41f8,r,-27.476270364990366,0.3666062380462726
fisheries,schaefer,Simulated annealing,Annealing (T=1.210141),1,1207,546272fd-1817-4d29-a66b-93dc696e41f8,sigma_v,-27.476270364990366,0.1266920860300836
fisheries,schaefer,Simulated annealing,Annealing (T=1.210141),1,1407,546272fd-1817-4d29-a66b-93dc696e41f8,K,-27.60139435523348,2760.146752833612
fisheries,schaefer,Simulated annealing,Annealing (T=1.210141),1,1407,546272fd-1817-4d29-a66b-93dc696e41f8,q,-27.60139435523348,0.00043053818800050086
fisheries,schaefer,Simulated annealing,Annealing (T=1.210141),1,1407,546272fd-1817-4d29-a66b-93dc696e41f8,r,-27.60139435523348,0.38411405203358967
fisheries,schaefer,Simulated annealing,Annealing (T=1.210141),1,1407,546272fd-1817-4d29-a66b-93dc696e41f8,sigma_v,-27.60139435523348,0.11037345695473728
fisheries,schaefer,Simulated annealing,Annealing (T=1.210141),1,1607,546272fd-1817-4d29-a66b-93dc696e41f8,K,-27.95450970674389,2840.3506485212192
fisheries,schaefer,Simulated annealing,Annealing (T=1.210141),1,1607,546272fd-1817-4d29-a66b-93dc696e41f8,q,-27.95450970674389,0.0004445288911087819
fisheries,schaefer,Simulated annealing,Annealing (T=1.210141),1,1607,546272fd-1817-4d29-a66b-93dc696e41f8,r,-27.95450970674389,0.36294613969065914
fisheries,schaefer,Simulated annealing,Annealing (T=1.210141),1,1607,546272fd-1817-4d29-a66b-93dc696e41f8,sigma_v,-27.95450970674389,0.11788955695934879
fisheries,schaefer,Simulated annealing,Annealing (T=1.210141),1,1807,546272fd-1817-4d29-a66b-93dc696e41f8,K,-29.057534930147373,2729.7256737104517
fisheries,schaefer,Simulated annealing,Annealing (T=1.210141),1,1807,546272fd-1817-4d29-a66b-93dc696e41f8,q,-29.057534930147373,0.0004663368843286743
fisheries,schaefer,Simulated annealing,Annealing (T=1.210141),1,1807,546272fd-1817-4d29-a66b-93dc696e41f8,r,-29.057534930147373,0.3812511655034906
fisheries,schaefer,Simulated annealing,Annealing (T=1.210141),1,1807,546272fd-1817-4d29-a66b-93dc696e41f8,sigma_v,-29.057534930147373,0.10518991212828595
fisheries,schaefer,Simulated annealing,Annealing (T=1.210141),1,2007,546272fd-1817-4d29-a66b-93dc696e41f8,K,-26.84147378955279,2710.9853684077666
fisheries,schaefer,Simulated annealing,Annealing (T=1.210141),1,2007,546272fd-1817-4d29-a66b-93dc696e41f8,q,-26.84147378955279,0.00047721246401522666
fisheries,schaefer,Simulated annealing,Annealing (T=1.210141),1,2007,546272fd-1817-4d29-a66b-93dc696e41f8,r,-26.84147378955279,0.3840747541962945
fisheries,schaefer,Simulated annealing,Annealing (T=1.210141),1,2007,546272fd-1817-4d29-a66b-93dc696e41f8,sigma_v,-26.84147378955279,0.14355615984565656
fisheries,schaefer,Simulated annealing,Annealing (T=1.210141),1,2207,546272fd-1817-4d29-a66b-93dc696e41f8,K,-25.67564886495581,2721.824152716142
fisheries,schaefer,Simulated annealing,Annealing (T=1.210141),1,2207,546272fd-1817-4d29-a66b-93dc696e41f8,q,-25.67564886495581,0.0005049836727016567
fisheries,schaefer,Simulated annealing,Annealing (T=1.210141),1,2207,546272fd-1817-4d29-a66b-93dc696e41f8,r,-25.67564886495581,0.3791316087681483
fisheries,schaefer,Simulated annealing,Annealing (T=1.210141),1,2207,546272fd-1817-4d29-a66b-93dc696e41f8,sigma_v,-25.67564886495581,0.1253244979874473
fisheries,schaefer,Simulated annealing,Annealing (T=1.210141),1,2407,546272fd-1817-4d29-a66b-93dc696e41f8,K,-25.92898716187937,2828.8875857744615
